".St. Francois County, Missouri","67,058",451.886,2.787,454.673
".St. Louis County, Missouri","987,059",507.995,15.371,523.366
".Saline County, Missouri","23,049",755.51,11.406,766.916
".Schuyler County, Missouri","4,053",307.305,0.856,308.161
".Scotland County, Missouri","4,676",436.507,2.787,439.294
".Scott County, Missouri","37,889",420.006,5.859,425.865
".Shannon County, Missouri","7,238",1003.82,0.179,1003.999
".Shelby County, Missouri","5,931",500.863,1.454,502.317
".Stoddard County, Missouri","28,397",823.142,5.802,828.944
".Stone County, Missouri","32,658",463.814,46.798,510.612
".Sullivan County, Missouri","5,797",647.982,3.522,651.504
".Taney County, Missouri","56,775",632.263,19.344,651.607
".Texas County, Missouri","25,619",1177.267,1.958,1179.225
".Vernon County, Missouri","19,710",826.391,10.433,836.824
".Warren County, Missouri","37,806",428.592,9.128,437.72
".Washington County, Missouri","23,534",759.866,2.622,762.488
".Wayne County, Missouri","10,811",759.186,14.879,774.065
".Webster County, Missouri","41,472",592.563,1.201,593.764
".Worth County, Missouri","1,907",266.629,0.191,266.82
".Wright County, Missouri","19,403",681.774,1.362,683.136
".St. Louis city, Missouri","281,754",61.72,4.454,66.174
".Beaverhead County, Montana","9,885",5542.687,30.249,5572.936
".Big Horn County, Montana","12,751",4997.778,18.299,5016.077
".Blaine County, Montana","6,899",4227.517,11.228,4238.745
".Broadwater County, Montana","8,032",1192.359,45.748,1238.107
".Carbon County, Montana","11,419",2047.889,13.52,2061.409
".Carter County, Montana","1,418",3340.477,7.53,3348.007
".Cascade County, Montana","84,900",2698.206,13.249,2711.455
".Chouteau County, Montana","5,847",3972.52,24.175,3996.695
".Custer County, Montana","11,985",3783.309,9.889,3793.198
".Daniels County, Montana","1,633",1426.27,0.394,1426.664
".Dawson County, Montana","8,810",2371.926,11.538,2383.464
".Deer Lodge County, Montana","9,673",736.683,4.71,741.393
".Fallon County, Montana","2,994",1620.595,2.284,1622.879
".Fergus County, Montana","11,772",4339.329,10.695,4350.024
".Flathead County, Montana","113,679",5087.302,168.711,5256.013
".Gallatin County, Montana","126,409",2605.354,28.421,2633.775
".Garfield County, Montana","1,211",4676.56,172.535,4849.095
".Glacier County, Montana","13,609",2995.151,40.805,3035.956
".Golden Valley County, Montana",835,1174.423,1.012,1175.435
".Granite County, Montana","3,595",1727.162,5.616,1732.778
".Hill County, Montana","16,276",2899.396,17.065,2916.461
".Jefferson County, Montana","13,048",1656.997,2.416,1659.413
".Judith Basin County, Montana","2,093",1869.687,0.798,1870.485
".Lake County, Montana","33,338",1490.47,163.528,1653.998
".Lewis and Clark County, Montana","75,011",3458.381,39.188,3497.569
".Liberty County, Montana","1,974",1429.988,17.147,1447.135
".Lincoln County, Montana","21,895",3612.559,62.377,3674.936
".McCone County, Montana","1,676",2642.225,39.778,2682.003
".Madison County, Montana","9,521",3588.156,15.386,3603.542
".Meagher County, Montana","2,071",2391.868,2.886,2394.754
".Mineral County, Montana","5,090",1219.619,3.821,1223.44
".Missoula County, Montana","121,849",2593.011,24.934,2617.945
".Musselshell County, Montana","5,308",1868.958,2.749,1871.707
".Park County, Montana","17,903",2802.479,10.758,2813.237
".Petroleum County, Montana",554,1655.625,18.891,1674.516
".Phillips County, Montana","4,249",5140.422,71.619,5212.041
".Pondera County, Montana","6,125",1624.567,16.981,1641.548
".Powder River County, Montana","1,743",3298.196,0.605,3298.801
".Powell County, Montana","7,133",2326.043,6.272,2332.315
".Prairie County, Montana","1,112",1736.603,5.827,1742.43
".Ravalli County, Montana","47,738",2390.967,9.378,2400.345
".Richland County, Montana","11,173",2084.556,18.92,2103.476
".Roosevelt County, Montana","10,319",2354.602,14.897,2369.499
".Rosebud County, Montana","8,160",5008.135,17.079,5025.214
".Sanders County, Montana","13,684",2760.4,29.496,2789.896
".Sheridan County, Montana","3,498",1676.941,29.001,1705.942
".Silver Bow County, Montana","36,360",717.99,0.58,718.57
".Stillwater County, Montana","9,173",1796.531,9.24,1805.771
".Sweet Grass County, Montana","3,763",1855.536,6.74,1862.276
".Teton County, Montana","6,430",2271.616,20.319,2291.935
".Toole County, Montana","5,133",1914.864,30.126,1944.99
".Treasure County, Montana",772,977.801,6.622,984.423
".Valley County, Montana","7,474",4926.115,135.669,5061.784
".Wheatland County, Montana","2,057",1422.481,5.024,1427.505
".Wibaux County, Montana",910,889.571,0.678,890.249
".Yellowstone County, Montana","170,843",2633.4,15.634,2649.034
".Adams County, Nebraska","30,899",563.26,0.971,564.231
".Antelope County, Nebraska","6,302",857.157,1.435,858.592
".Arthur County, Nebraska",412,715.152,2.952,718.104
".Banner County, Nebraska",674,746.039,0.151,746.19
".Blaine County, Nebraska",436,710.702,3.635,714.337
".Boone County, Nebraska","5,310",686.53,0.687,687.217
".Box Butte County, Nebraska","10,692",1075.161,2.747,1077.908
".Boyd County, Nebraska","1,725",539.368,5.159,544.527
".Brown County, Nebraska","2,853",1221.405,3.74,1225.145
".Buffalo County, Nebraska","50,697",968.246,7.153,975.399
".Burt County, Nebraska","6,727",491.587,5.477,497.064
".Butler County, Nebraska","8,459",584.789,6.023,590.812
".Cass County, Nebraska","27,446",556.907,8.985,565.892
".Cedar County, Nebraska","8,262",740.189,5.658,745.847
".Chase County, Nebraska","3,724",894.425,3.074,897.499
".Cherry County, Nebraska","5,492",5960.099,49.496,6009.595
".Cheyenne County, Nebraska","9,541",1196.008,0.113,1196.121
".Clay County, Nebraska","6,116",572.289,1.249,573.538
".Colfax County, Nebraska","10,566",411.46,5.057,416.517
".Cuming County, Nebraska","8,918",570.49,4.159,574.649
".Custer County, Nebraska","10,581",2575.458,0.496,2575.954
".Dakota County, Nebraska","21,268",264.276,3.144,267.42
".Dawes County, Nebraska","8,133",1396.437,4.539,1400.976
".Dawson County, Nebraska","24,085",1013.786,5.647,1019.433
".Deuel County, Nebraska","1,871",439.825,0.886,440.711
".Dixon County, Nebraska","5,491",475.621,7.096,482.717
".Dodge County, Nebraska","37,187",528.844,14.158,543.002
".Douglas County, Nebraska","589,540",326.547,12.802,339.349
".Dundy County, Nebraska","1,561",919.678,1.176,920.854
".Fillmore County, Nebraska","5,548",575.37,1.155,576.525
".Franklin County, Nebraska","2,825",575.816,0.188,576.004
".Frontier County, Nebraska","2,585",974.655,5.424,980.079
".Furnas County, Nebraska","4,556",719.204,1.439,720.643
".Gage County, Nebraska","21,634",851.468,8.492,859.96
".Garden County, Nebraska","1,794",1704.826,26.043,1730.869
".Garfield County, Nebraska","1,763",569.356,2.029,571.385
".Gosper County, Nebraska","1,847",458.199,4.524,462.723
".Grant County, Nebraska",565,776.696,6.66,783.356
".Greeley County, Nebraska","2,219",569.826,0.83,570.656
".Hall County, Nebraska","62,197",546.529,5.615,552.144
".Hamilton County, Nebraska","9,537",542.03,2.709,544.739
".Harlan County, Nebraska","3,045",553.466,20.595,574.061
".Hayes County, Nebraska",846,713.065,0.217,713.282
".Hitchcock County, Nebraska","2,552",709.951,8.525,718.476
".Holt County, Nebraska","10,093",2411.851,5.645,2417.496
".Hooker County, Nebraska",679,720.966,0.535,721.501
".Howard County, Nebraska","6,527",569.27,6.323,575.593
".Jefferson County, Nebraska","7,054",570.182,5.484,575.666
".Johnson County, Nebraska","5,198",376.086,0.647,376.733
".Kearney County, Nebraska","6,770",516.193,0.156,516.349
".Keith County, Nebraska","8,113",1062.063,47.8,1109.863
".Keya Paha County, Nebraska",805,772.876,1.046,773.922
".Kimball County, Nebraska","3,289",951.942,0.559,952.501
".Knox County, Nebraska","8,298",1108.235,31.487,1139.722
".Lancaster County, Nebraska","326,716",837.56,8.823,846.383
".Lincoln County, Nebraska","33,365",2564.155,10.964,2575.119
".Logan County, Nebraska",655,570.698,0.465,571.163
".Loup County, Nebraska",592,563.341,7.735,571.076
".McPherson County, Nebraska",383,859.259,1.031,860.29
".Madison County, Nebraska","35,627",572.612,2.839,575.451
".Merrick County, Nebraska","7,755",487.794,8.985,496.779
".Morrill County, Nebraska","4,504",1423.706,6.353,1430.059
".Nance County, Nebraska","3,274",441.595,6.635,448.23
".Nemaha County, Nebraska","7,076",407.301,2.304,409.605
".Nuckolls County, Nebraska","4,095",575.155,0.664,575.819
".Otoe County, Nebraska","16,335",615.616,3.402,619.018
".Pawnee County, Nebraska","2,512",431.075,1.874,432.949
".Perkins County, Nebraska","2,795",883.313,1.097,884.41
".Phelps County, Nebraska","9,057",539.765,0.66,540.425
".Pierce County, Nebraska","7,299",573.249,1.344,574.593
".Platte County, Nebraska","34,609",675.118,9.471,684.589
".Polk County, Nebraska","5,228",438.832,1.81,440.642
".Red Willow County, Nebraska","10,457",717.17,0.836,718.006
".Richardson County, Nebraska","7,689",551.841,2.733,554.574
".Rock County, Nebraska","1,271",1008.291,3.402,1011.693
".Saline County, Nebraska","14,555",574.07,2.239,576.309
".Sarpy County, Nebraska","199,886",237.996,9.525,247.521
".Saunders County, Nebraska","23,463",748.703,11.117,759.82
".Scotts Bluff County, Nebraska","35,699",739.621,5.934,745.555
".Seward County, Nebraska","17,671",571.43,4.456,575.886
".Sheridan County, Nebraska","4,928",2440.17,29.566,2469.736
".Sherman County, Nebraska","2,983",565.877,5.768,571.645
".Sioux County, Nebraska","1,154",2066.723,0.642,2067.365
".Stanton County, Nebraska","5,856",427.633,3.369,431.002
".Thayer County, Nebraska","4,829",573.789,1.186,574.975
".Thomas County, Nebraska",677,712.554,0.806,713.36
".Thurston County, Nebraska","6,557",393.592,2.486,396.078
".Valley County, Nebraska","4,012",568.09,2.368,570.458
".Washington County, Nebraska","21,152",389.93,3.267,393.197
".Wayne County, Nebraska","9,874",442.916,0.419,443.335
".Webster County, Nebraska","3,351",574.913,0.13,575.043
".Wheeler County, Nebraska",775,575.183,0.409,575.592
".York County, Nebraska","14,356",572.516,3.313,575.829
".Churchill County, Nevada","25,803",4950.157,73.646,5023.803
".Clark County, Nevada","2,336,573",7891.661,169.261,8060.922
".Douglas County, Nevada","49,545",710.537,27.87,738.407
".Elko County, Nevada","54,293",17173.302,29.018,17202.32
".Esmeralda County, Nevada",736,3581.889,7.163,3589.052
".Eureka County, Nevada","1,917",4175.688,4.27,4179.958
".Humboldt County, Nevada","17,136",9640.792,17.064,9657.856
".Lander County, Nevada","5,769",5519.247,0.256,5519.503
".Lincoln County, Nevada","4,452",10633.386,3.785,10637.171
".Lyon County, Nevada","62,583",2003.054,22.969,2026.023
".Mineral County, Nevada","4,528",3751.283,60.18,3811.463
".Nye County, Nevada","55,720",18181.914,16.683,18198.597
".Pershing County, Nevada","6,364",6036.589,30.863,6067.452
".Storey County, Nevada","4,177",263.8,0.726,264.526
".Washoe County, Nevada","498,022",6315.873,224.999,6540.872
".White Pine County, Nevada","8,522",8886.665,9.045,8895.71
".Carson City, Nevada","58,036",144.534,12.585,157.119
".Belknap County, New Hampshire","65,027",401.85,68.16,470.01
".Carroll County, New Hampshire","52,448",931.864,61.629,993.493
".Cheshire County, New Hampshire","77,703",706.709,22.235,728.944
".Coos County, New Hampshire","31,372",1794.574,35.73,1830.304
".Grafton County, New Hampshire","93,146",1708.599,41.106,1749.705
".Hillsborough County, New Hampshire","427,354",876.537,15.942,892.479
".Merrimack County, New Hampshire","157,103",932.891,22.085,954.976
".Rockingham County, New Hampshire","320,689",695.429,99.819,795.248
".Strafford County, New Hampshire","133,243",367.463,15.125,382.588
".Sullivan County, New Hampshire","43,969",537.876,14.26,552.136
".Atlantic County, New Jersey","275,213",555.578,116.258,671.836
".Bergen County, New Jersey","957,736",232.794,13.657,246.451
".Burlington County, New Jersey","469,167",799.285,21.083,820.368
".Camden County, New Jersey","527,196",221.364,6.146,227.51
".Cape May County, New Jersey","94,610",251.521,368.785,620.306
".Cumberland County, New Jersey","152,326",483.38,194.465,677.845
".Essex County, New Jersey","851,117",126.083,3.341,129.424
".Gloucester County, New Jersey","308,423",322.009,14.725,336.734
".Hudson County, New Jersey","705,472",46.193,16.154,62.347
".Hunterdon County, New Jersey","130,183",427.835,9.561,437.396
".Mercer County, New Jersey","381,671",224.482,4.374,228.856
".Middlesex County, New Jersey","863,623",309.252,13.624,322.876
".Monmouth County, New Jersey","642,799",468.204,193.195,661.399
".Morris County, New Jersey","514,423",461.026,20.502,481.528
".Ocean County, New Jersey","659,197",628.29,286.546,914.836
".Passaic County, New Jersey","513,395",186.132,12.356,198.488
".Salem County, New Jersey","65,338",331.861,40.691,372.552
".Somerset County, New Jersey","348,842",301.867,3.086,304.953
".Sussex County, New Jersey","146,132",518.489,16.943,535.432
".Union County, New Jersey","572,726",102.767,2.641,105.408
".Warren County, New Jersey","111,252",356.541,6.11,362.651
".Bernalillo County, New Mexico","671,586",1161.245,6.132,1167.377
".Catron County, New Mexico","3,825",6924.187,5.48,6929.667
".Chaves County, New Mexico","63,561",6067.178,7.903,6075.081
".Cibola County, New Mexico","26,780",4539.984,2.145,4542.129
".Colfax County, New Mexico","12,255",3757.976,10.153,3768.129
".Curry County, New Mexico","47,222",1405.524,3.086,1408.61
".De Baca County, New Mexico","1,657",2323.107,11.232,2334.339
".Doña Ana County, New Mexico","225,210",3808.179,6.793,3814.972
".Eddy County, New Mexico","60,275",4176.348,21.811,4198.159
".Grant County, New Mexico","27,472",3961.207,5.905,3967.112
".Guadalupe County, New Mexico","4,292",3029.772,1.115,3030.887
".Harding County, New Mexico",624,2125.478,0.449,2125.927
".Hidalgo County, New Mexico","3,965",3438.551,9.105,3447.656
".Lea County, New Mexico","72,101",4391.552,3.146,4394.698
".Lincoln County, New Mexico","20,029",4831.115,0.214,4831.329
".Los Alamos County, New Mexico","19,444",109.123,0.08,109.203
".Luna County, New Mexico","25,316",2965.177,0.167,2965.344
".McKinley County, New Mexico","68,797",5451.064,4.899,5455.963
".Mora County, New Mexico","4,123",1926.249,2.353,1928.602
".Otero County, New Mexico","68,835",6612.562,14.264,6626.826
".Quay County, New Mexico","8,510",2873.955,7.164,2881.119
".Rio Arriba County, New Mexico","39,876",5860.874,35.314,5896.188
".Roosevelt County, New Mexico","18,787",2446.051,7.212,2453.263
".Sandoval County, New Mexico","155,936",3710.194,4.19,3714.384
".San Juan County, New Mexico","120,675",5517.232,21.195,5538.427
".San Miguel County, New Mexico","26,668",4721.515,19.838,4741.353
".Santa Fe County, New Mexico","155,956",1910.38,1.02,1911.4
".Sierra County, New Mexico","11,488",4181.214,57.001,4238.215
".Socorro County, New Mexico","15,963",6646.387,1.87,6648.257
".Taos County, New Mexico","34,405",2202.373,1.306,2203.679
".Torrance County, New Mexico","15,633",3345.213,0.894,3346.107
".Union County, New Mexico","3,964",3825.05,5.984,3831.034
".Valencia County, New Mexico","79,141",1066.717,1.093,1067.81
".Albany County, New York","316,659",522.888,10.414,533.302
".Allegany County, New York","46,651",1029.507,5.015,1034.522
".Bronx County, New York","1,356,476",42.176,15.194,57.37
".Broome County, New York","196,077",705.651,9.683,715.334
".Cattaraugus County, New York","75,600",1308.183,14.202,1322.385
".Cayuga County, New York","74,485",691.589,172.082,863.671
".Chautauqua County, New York","124,891",1060.41,439.782,1500.192
".Chemung County, New York","81,325",407.333,3.427,410.76
".Chenango County, New York","45,920",893.443,5.187,898.63
".Clinton County, New York","78,115",1037.751,79.762,1117.513
".Columbia County, New York","60,470",634.663,13.541,648.204
".Cortland County, New York","45,752",498.774,2.745,501.519
".Delaware County, New York","44,410",1442.596,24.774,1467.37
".Dutchess County, New York","297,150",795.602,29.694,825.296
".Erie County, New York","946,147",1042.763,184.123,1226.886
".Essex County, New York","36,775",1794.122,122.144,1916.266
".Franklin County, New York","46,502",1629.296,68.194,1697.49
".Fulton County, New York","52,234",495.46,37.42,532.88
".Genesee County, New York","57,529",492.976,2.369,495.345
".Greene County, New York","47,062",647.161,10.888,658.049
".Hamilton County, New York","5,082",1717.378,90.427,1807.805
".Herkimer County, New York","59,484",1410.586,46.471,1457.057
".Jefferson County, New York","114,787",1267.93,588.628,1856.558
".Kings County, New York","2,561,225",69.377,27.475,96.852
".Lewis County, New York","26,548",1276.309,15.308,1291.617
".Livingston County, New York","61,158",631.654,8.524,640.178
".Madison County, New York","66,921",654.85,6.445,661.295
".Monroe County, New York","748,482",656.944,709.76,1366.704
".Montgomery County, New York","49,368",403.111,7.187,410.298
".Nassau County, New York","1,381,715",284.544,168.837,453.381
".New York County, New York","1,597,451",22.658,11.201,33.859
".Niagara County, New York","209,457",522.348,617.289,1139.637
".Oneida County, New York","227,555",1212.442,45.312,1257.754
".Onondaga County, New York","467,873",778.393,27.225,805.618
".Ontario County, New York","112,494",644.076,18.476,662.552
".Orange County, New York","407,470",812.078,26.237,838.315
".Orleans County, New York","39,124",391.262,426.158,817.42
".Oswego County, New York","118,162",951.62,360.401,1312.021
".Otsego County, New York","60,126",1001.738,14.02,1015.758
".Putnam County, New York","98,060",230.252,15.919,246.171
".Queens County, New York","2,252,196",108.724,72.759,181.483
".Rensselaer County, New York","159,305",652.459,12.944,665.403
".Richmond County, New York","490,687",57.523,45.344,102.867
".Rockland County, New York","340,807",173.685,25.838,199.523
".St. Lawrence County, New York","106,940",2679.526,141.684,2821.21
".Saratoga County, New York","238,711",809.97,33.779,843.749
".Schenectady County, New York","159,902",204.669,4.775,209.444
".Schoharie County, New York","30,105",621.819,4.508,626.327
".Schuyler County, New York","17,507",328.343,13.995,342.338
".Seneca County, New York","32,349",323.698,66.726,390.424
".Steuben County, New York","92,162",1390.51,13.527,1404.037
".Suffolk County, New York","1,523,170",910.934,1462.319,2373.253
".Sullivan County, New York","79,920",968.145,28.47,996.615
".Tioga County, New York","47,715",518.767,4.264,523.031
".Tompkins County, New York","103,558",474.644,16.904,491.548
".Ulster County, New York","182,333",1124.236,36.524,1160.76
".Warren County, New York","65,380",867.222,64.417,931.639
".Washington County, New York","60,047",831.19,14.72,845.91
".Wayne County, New York","90,829",603.83,779.226,1383.056
".Westchester County, New York","990,817",430.817,69.264,500.081
".Wyoming County, New York","39,532",592.7,3.508,596.208
".Yates County, New York","24,472",338.139,37.64,375.779
".Alamance County, North Carolina","179,165",423.463,10.777,434.24
".Alexander County, North Carolina","36,473",259.989,3.643,263.632
".Alleghany County, North Carolina","11,342",234.835,1.424,236.259
".Anson County, North Carolina","21,897",531.461,5.638,537.099
".Ashe County, North Carolina","27,063",426.266,3.111,429.377
".Avery County, North Carolina","17,561",247.338,0.172,247.51
".Beaufort County, North Carolina","44,481",832.736,130.112,962.848
".Bertie County, North Carolina","16,922",699.176,42.132,741.308
".Bladen County, North Carolina","29,484",874.956,12.75,887.706
".Brunswick County, North Carolina","159,964",850.069,199.474,1049.543
".Buncombe County, North Carolina","275,901",656.49,3.452,659.942
".Burke County, North Carolina","88,338",506.237,8,514.237
".Cabarrus County, North Carolina","240,016",361.232,2.697,363.929
".Caldwell County, North Carolina","80,574",471.885,2.726,474.611
".Camden County, North Carolina","11,137",240.326,69.931,310.257
".Carteret County, North Carolina","69,615",507.606,822.806,1330.412
".Caswell County, North Carolina","22,807",425.483,3.22,428.703
".Catawba County, North Carolina","164,645",401.374,14.65,416.024
".Chatham County, North Carolina","81,624",681.482,27.251,708.733
".Cherokee County, North Carolina","29,959",455.54,11.125,466.665
".Chowan County, North Carolina","13,891",172.657,60.991,233.648
".Clay County, North Carolina","11,864",215.001,5.81,220.811
".Cleveland County, North Carolina","101,378",464.253,3.926,468.179
".Columbus County, North Carolina","50,121",938.198,16.877,955.075
".Craven County, North Carolina","102,391",706.542,66.741,773.283
".Cumberland County, North Carolina","337,890",652.566,5.912,658.478
".Currituck County, North Carolina","31,593",261.91,264.517,526.427
".Dare County, North Carolina","38,110",383.229,1158.505,1541.734
".Davidson County, North Carolina","174,804",552.996,14.516,567.512
".Davie County, North Carolina","44,599",263.699,2.9,266.599
".Duplin County, North Carolina","49,520",814.72,5.497,820.217
".Durham County, North Carolina","336,892",287.549,10.314,297.863
".Edgecombe County, North Carolina","48,832",505.436,1.431,506.867
".Forsyth County, North Carolina","392,921",408.046,4.496,412.542
".Franklin County, North Carolina","77,001",491.802,2.77,494.572
".Gaston County, North Carolina","237,242",355.751,7.934,363.685
".Gates County, North Carolina","10,343",340.612,5.132,345.744
".Graham County, North Carolina","8,052",291.968,9.674,301.642
".Granville County, North Carolina","62,192",531.991,5.6,537.591
".Greene County, North Carolina","20,530",266.734,0.475,267.209
".Guilford County, North Carolina","549,866",645.988,11.687,657.675
".Halifax County, North Carolina","47,298",723.738,6.533,730.271
".Harnett County, North Carolina","141,477",595.099,6.317,601.416
".Haywood County, North Carolina","62,969",553.56,0.942,554.502
".Henderson County, North Carolina","119,230",372.948,2.145,375.093
".Hertford County, North Carolina","19,453",353.164,7.235,360.399
".Hoke County, North Carolina","54,446",390.153,1.525,391.678
".Hyde County, North Carolina","4,607",612.342,846.698,1459.04
".Iredell County, North Carolina","199,710",574.437,22.955,597.392
".Jackson County, North Carolina","44,574",491.11,3.763,494.873
".Johnston County, North Carolina","241,955",792.017,3.632,795.649
".Jones County, North Carolina","9,401",471.368,2.329,473.697
".Lee County, North Carolina","67,059",255.072,4.131,259.203
".Lenoir County, North Carolina","54,895",399.087,2.278,401.365
".Lincoln County, North Carolina","95,675",295.851,9.011,304.862
".McDowell County, North Carolina","44,893",439.954,5.397,445.351
".Macon County, North Carolina","38,412",515.564,4.084,519.648
".Madison County, North Carolina","22,071",449.615,1.869,451.484
".Martin County, North Carolina","21,447",456.412,0.288,456.7
".Mecklenburg County, North Carolina","1,163,701",523.612,22.467,546.079
".Mitchell County, North Carolina","14,999",221.251,0.63,221.881
".Montgomery County, North Carolina","26,085",491.537,9.995,501.532
".Moore County, North Carolina","106,898",697.627,8.052,705.679
".Nash County, North Carolina","96,551",540.444,2.384,542.828
".New Hanover County, North Carolina","238,852",192.225,136.635,328.86
".Northampton County, North Carolina","16,715",536.71,13.842,550.552
".Onslow County, North Carolina","213,676",762.085,143.108,905.193
".Orange County, North Carolina","150,626",397.543,3.417,400.96
".Pamlico County, North Carolina","12,423",336.515,225.112,561.627
".Pasquotank County, North Carolina","41,444",226.878,62.453,289.331
".Pender County, North Carolina","68,521",871.3,62.866,934.166
".Perquimans County, North Carolina","13,377",247.173,81.759,328.932
".Person County, North Carolina","39,737",392.34,12.048,404.388
".Pitt County, North Carolina","175,119",652.366,3.184,655.55
".Polk County, North Carolina","20,060",237.687,0.758,238.445
".Randolph County, North Carolina","147,458",782.336,7.609,789.945
".Richmond County, North Carolina","42,324",473.689,6.014,479.703
".Robeson County, North Carolina","117,365",947.294,1.96,949.254
".Rockingham County, North Carolina","92,518",565.642,7.118,572.76
".Rowan County, North Carolina","151,661",511.61,12.343,523.953
".Rutherford County, North Carolina","65,507",565.437,1.812,567.249
".Sampson County, North Carolina","59,601",945.932,1.899,947.831
".Scotland County, North Carolina","34,376",319.14,1.483,320.623
".Stanly County, North Carolina","65,699",395.08,9.724,404.804
".Stokes County, North Carolina","45,532",449.323,6.787,456.11
".Surry County, North Carolina","71,462",532.644,4.013,536.657
".Swain County, North Carolina","13,916",527.721,12.521,540.242
".Transylvania County, North Carolina","33,549",378.358,1.966,380.324
".Tyrrell County, North Carolina","3,461",390.777,206.399,597.176
".Union County, North Carolina","256,452",632.739,6.905,639.644
".Vance County, North Carolina","42,301",252.396,16.29,268.686
".Wake County, North Carolina","1,190,275",834.607,22.405,857.012
".Warren County, North Carolina","18,836",429.392,14.909,444.301
".Washington County, North Carolina","10,713",346.51,75.399,421.909
".Watauga County, North Carolina","54,748",312.44,0.877,313.317
".Wayne County, North Carolina","118,686",553.922,3.8,557.722
".Wilkes County, North Carolina","66,013",753.678,2.646,756.324
".Wilson County, North Carolina","78,970",367.574,5.534,373.108
".Yadkin County, North Carolina","37,774",334.943,2.771,337.714
".Yancey County, North Carolina","18,938",312.592,0.589,313.181
".Adams County, North Dakota","2,163",987.547,1.118,988.665
".Barnes County, North Dakota","10,726",1491.559,21.845,1513.404
".Benson County, North Dakota","5,745",1388.555,50.841,1439.396
".Billings County, North Dakota","1,034",1148.488,4.628,1153.116
".Bottineau County, North Dakota","6,349",1668.858,28.838,1697.696
".Bowman County, North Dakota","2,867",1161.809,5.245,1167.054
".Burke County, North Dakota","2,134",1103.619,25.38,1128.999
".Burleigh County, North Dakota","100,012",1632.694,35.788,1668.482
".Cass County, North Dakota","196,362",1764.935,2.876,1767.811
".Cavalier County, North Dakota","3,596",1489.125,20.71,1509.835
".Dickey County, North Dakota","4,900",1131.493,10.664,1142.157
".Divide County, North Dakota","2,135",1261.13,33.466,1294.596
".Dunn County, North Dakota","4,019",2008.492,73.564,2082.056
".Eddy County, North Dakota","2,263",630.239,13.905,644.144
".Emmons County, North Dakota","3,224",1508.401,46.91,1555.311
".Foster County, North Dakota","3,309",634.08,12.782,646.862
".Golden Valley County, North Dakota","1,743",1000.885,1.602,1002.487
".Grand Forks County, North Dakota","72,708",1436.216,3.202,1439.418
".Grant County, North Dakota","2,215",1659.233,6.781,1666.014
".Griggs County, North Dakota","2,248",708.685,7.895,716.58
".Hettinger County, North Dakota","2,415",1132.239,1.548,1133.787
".Kidder County, North Dakota","2,342",1351.062,81.752,1432.814
".LaMoure County, North Dakota","4,096",1146.005,4.952,1150.957
".Logan County, North Dakota","1,869",992.599,18.421,1011.02
".McHenry County, North Dakota","5,131",1873.942,37.577,1911.519
".McIntosh County, North Dakota","2,488",974.563,19.998,994.561
".McKenzie County, North Dakota","14,252",2760.133,100.433,2860.566
".McLean County, North Dakota","9,832",2110.272,217.689,2327.961
".Mercer County, North Dakota","8,309",1042.781,69.816,1112.597
".Morton County, North Dakota","33,895",1925.888,19.279,1945.167
".Mountrail County, North Dakota","9,383",1825.163,116.256,1941.419
".Nelson County, North Dakota","2,991",981.815,27.056,1008.871
".Oliver County, North Dakota","1,879",722.404,8.678,731.082
".Pembina County, North Dakota","6,661",1118.535,2.706,1121.241
".Pierce County, North Dakota","3,902",1018.285,64.181,1082.466
".Ramsey County, North Dakota","11,463",1185.367,115.639,1301.006
".Ransom County, North Dakota","5,603",862.472,1.383,863.855
".Renville County, North Dakota","2,279",877.244,15.698,892.942
".Richland County, North Dakota","16,558",1435.674,9.666,1445.34
".Rolette County, North Dakota","11,728",903.042,36.457,939.499
".Sargent County, North Dakota","3,776",858.483,8.391,866.874
".Sheridan County, North Dakota","1,266",972.226,33.282,1005.508
".Sioux County, North Dakota","3,643",1094.052,34.151,1128.203
".Slope County, North Dakota",674,1215.264,4.24,1219.504
".Stark County, North Dakota","33,001",1334.913,5.415,1340.328
".Steele County, North Dakota","1,782",712.143,3.257,715.4
".Stutsman County, North Dakota","21,392",2221.904,76.167,2298.071
".Towner County, North Dakota","2,030",1025.113,16.523,1041.636
".Traill County, North Dakota","7,908",861.871,0.565,862.436
".Walsh County, North Dakota","10,305",1281.607,12.425,1294.032
".Ward County, North Dakota","68,332",2013.029,42.951,2055.98
".Wells County, North Dakota","3,876",1270.533,19.756,1290.289
".Williams County, North Dakota","39,113",2077.6,70.208,2147.808
".Adams County, Ohio","27,521",583.872,2.413,586.285
".Allen County, Ohio","100,838",402.545,4.306,406.851
".Ashland County, Ohio","52,190",422.986,3.849,426.835
".Ashtabula County, Ohio","96,845",702.417,665.768,1368.185
".Athens County, Ohio","62,706",503.643,4.774,508.417
".Auglaize County, Ohio","46,050",401.388,0.517,401.905
".Belmont County, Ohio","64,918",532.127,9.148,541.275
".Brown County, Ohio","43,777",489.543,3.428,492.971
".Butler County, Ohio","393,043",466.516,3.551,470.067
".Carroll County, Ohio","26,758",394.612,4.318,398.93
".Champaign County, Ohio","38,845",428.977,0.842,429.819
".Clark County, Ohio","134,610",395.879,5.64,401.519
".Clermont County, Ohio","211,972",452.56,7.674,460.234
".Clinton County, Ohio","41,938",408.731,3.602,412.333
".Columbiana County, Ohio","100,182",531.917,2.81,534.727
".Coshocton County, Ohio","36,869",563.911,3.524,567.435
